patch_id,filename,cx,cy,label,type
114,5030-10-4.png,68,234,1,positive
115,5030-10-4.png,63,253,1,positive
116,5030-10-4.png,48,255,1,positive
117,5030-10-4.png,50,289,1,positive
118,5030-10-4.png,36,276,1,positive
119,5030-10-4.png,22,263,1,positive
120,5030-10-4.png,8,263,1,positive
121,5030-10-4.png,6,287,1,positive
122,5030-10-4.png,7,304,1,positive
123,5030-10-4.png,29,301,1,positive
124,5030-10-4.png,51,306,1,positive
125,5030-10-4.png,48,318,1,positive
126,5030-10-4.png,32,318,1,positive
127,5030-10-4.png,41,335,1,positive
128,5030-10-4.png,22,335,1,positive
129,5030-10-4.png,7,328,1,positive
130,5030-10-4.png,26,357,1,positive
131,5030-10-4.png,42,357,1,positive
132,5030-10-4.png,60,340,1,positive
133,5030-10-4.png,70,354,1,positive
134,5030-10-4.png,58,376,1,positive
135,5030-10-4.png,31,395,1,positive
136,5030-10-4.png,19,373,1,positive
137,5030-10-4.png,16,345,1,positive
138,5030-10-4.png,54,442,1,positive
139,5030-10-4.png,14,445,1,positive
140,5030-10-4.png,305,877,1,positive
141,5030-10-4.png,337,881,1,positive
142,5030-10-4.png,313,895,1,positive
143,5030-10-4.png,294,907,1,positive
144,5030-10-4.png,325,915,1,positive
145,5030-10-4.png,338,900,1,positive
146,5030-10-4.png,313,938,1,positive
147,5030-10-4.png,304,959,1,positive
148,5030-10-4.png,274,967,1,positive
149,5030-10-4.png,294,975,1,positive
150,5030-10-4.png,314,989,1,positive
151,5030-10-4.png,285,990,1,positive
152,5030-10-4.png,263,997,1,positive
153,5030-10-4.png,267,982,1,positive
154,5030-10-4.png,279,1003,1,positive
155,5030-10-4.png,310,1010,1,positive
156,5030-10-4.png,273,1017,1,positive
157,5030-10-4.png,263,1006,1,positive
158,5030-10-4.png,383,1009,1,positive
159,5030-10-4.png,374,994,1,positive
160,5030-10-4.png,402,996,1,positive
161,5030-10-4.png,408,1004,1,positive
162,5030-10-4.png,417,997,1,positive
163,5030-10-4.png,407,988,1,positive
164,5030-10-4.png,416,983,1,positive
165,5030-10-4.png,397,977,1,positive
166,5030-10-4.png,422,1009,1,positive
167,5030-10-4.png,450,1015,1,positive
168,5030-10-4.png,463,1009,1,positive
169,5030-10-4.png,479,994,1,positive
170,5030-10-4.png,465,988,1,positive
171,5030-10-4.png,447,983,1,positive
172,5030-10-4.png,480,979,1,positive
173,5030-10-4.png,463,976,1,positive
174,5030-10-4.png,476,953,1,positive
175,5030-10-4.png,451,964,1,positive
176,5030-10-4.png,452,945,1,positive
177,5030-10-4.png,471,925,1,positive
178,5030-10-4.png,474,912,1,positive
179,5030-10-4.png,492,905,1,positive
180,5030-10-4.png,486,893,1,positive
181,5030-10-4.png,501,884,1,positive
182,5030-10-4.png,488,879,1,positive
183,5030-10-4.png,460,902,1,positive
184,5030-10-4.png,465,883,1,positive
185,5030-10-4.png,436,878,1,positive
186,5030-10-4.png,393,868,1,positive
187,5030-10-4.png,437,893,1,positive
188,5030-10-4.png,413,888,1,positive
189,5030-10-4.png,384,882,1,positive
190,5030-10-4.png,381,896,1,positive
191,5030-10-4.png,406,898,1,positive
192,5030-10-4.png,399,906,1,positive
193,5030-10-4.png,420,906,1,positive
194,5030-10-4.png,439,907,1,positive
195,5030-10-4.png,434,922,1,positive
196,5030-10-4.png,406,917,1,positive
197,5030-10-4.png,375,909,1,positive
198,5030-10-4.png,361,923,1,positive
199,5030-10-4.png,374,924,1,positive
200,5030-10-4.png,426,937,1,positive
201,5030-10-4.png,437,862,1,positive
202,5030-10-4.png,419,860,1,positive
203,5030-10-4.png,376,849,1,positive
204,5030-10-4.png,392,852,1,positive
205,5030-10-4.png,401,857,1,positive
206,5030-10-4.png,403,841,1,positive
207,5030-10-4.png,412,849,1,positive
208,5030-10-4.png,388,839,1,positive
209,5030-10-4.png,403,828,1,positive
210,5030-10-4.png,395,832,1,positive
211,5030-10-4.png,415,840,1,positive
212,5030-10-4.png,412,833,1,positive
213,5030-10-4.png,421,836,1,positive
214,5030-10-4.png,427,841,1,positive
215,5030-10-4.png,432,833,1,positive
216,5030-10-4.png,438,847,1,positive
217,5030-10-4.png,427,851,1,positive
218,5030-10-4.png,444,853,1,positive
219,5030-10-4.png,454,847,1,positive
220,5030-10-4.png,446,847,1,positive
221,5030-10-4.png,451,864,1,positive
222,5030-10-4.png,471,849,1,positive
223,5030-10-4.png,473,863,1,positive
224,5030-10-4.png,487,867,1,positive
225,5030-10-4.png,494,855,1,positive
226,5030-10-4.png,631,921,1,positive
227,5030-10-4.png,612,979,1,positive
228,5030-10-4.png,471,832,1,positive
229,5030-10-4.png,485,836,1,positive
230,5030-10-4.png,500,839,1,positive
231,5030-10-4.png,509,826,1,positive
232,5030-10-4.png,491,822,1,positive
233,5030-10-4.png,313,853,1,positive
234,5030-10-4.png,338,856,1,positive
235,5030-10-4.png,352,858,1,positive
236,5030-10-4.png,305,827,1,positive
237,5030-10-4.png,326,823,1,positive
238,5030-10-4.png,315,822,1,positive
239,5030-10-4.png,322,833,1,positive
240,5030-10-4.png,323,840,1,positive
241,5030-10-4.png,334,848,1,positive
242,5030-10-4.png,335,839,1,positive
243,5030-10-4.png,350,844,1,positive
244,5030-10-4.png,338,826,1,positive
245,5030-10-4.png,350,829,1,positive
246,5030-10-4.png,352,818,1,positive
247,5030-10-4.png,337,815,1,positive
248,5030-10-4.png,326,812,1,positive
249,5030-10-4.png,356,806,1,positive
250,5030-10-4.png,318,802,1,positive
251,5030-10-4.png,340,804,1,positive
252,5030-10-4.png,340,792,1,positive
253,5030-10-4.png,354,785,1,positive
254,5030-10-4.png,338,781,1,positive
255,5030-10-4.png,318,779,1,positive
256,5030-10-4.png,309,786,1,positive
257,5030-10-4.png,347,766,1,positive
258,5030-10-4.png,366,763,1,positive
259,5030-10-4.png,315,764,1,positive
260,5030-10-4.png,316,756,1,positive
261,5030-10-4.png,330,762,1,positive
262,5030-10-4.png,324,751,1,positive
263,5030-10-4.png,331,744,1,positive
264,5030-10-4.png,322,743,1,positive
265,5030-10-4.png,347,749,1,positive
266,5030-10-4.png,361,751,1,positive
267,5030-10-4.png,359,739,1,positive
268,5030-10-4.png,417,811,1,positive
269,5030-10-4.png,428,817,1,positive
270,5030-10-4.png,448,818,1,positive
271,5030-10-4.png,474,816,1,positive
272,5030-10-4.png,511,816,1,positive
273,5030-10-4.png,434,799,1,positive
274,5030-10-4.png,419,798,1,positive
275,5030-10-4.png,397,780,1,positive
276,5030-10-4.png,414,777,1,positive
277,5030-10-4.png,433,776,1,positive
278,5030-10-4.png,415,759,1,positive
279,5030-10-4.png,396,757,1,positive
280,5030-10-4.png,466,782,1,positive
281,5030-10-4.png,484,789,1,positive
282,5030-10-4.png,473,804,1,positive
283,5030-10-4.png,504,804,1,positive
284,5030-10-4.png,525,799,1,positive
285,5030-10-4.png,532,791,1,positive
286,5030-10-4.png,507,786,1,positive
287,5030-10-4.png,543,774,1,positive
288,5030-10-4.png,645,898,1,positive
289,5030-10-4.png,70,972,1,positive
290,5030-10-4.png,37,978,1,positive
291,5030-10-4.png,121,604,1,positive
292,5030-10-4.png,152,594,1,positive
293,5030-10-4.png,142,615,1,positive
294,5030-10-4.png,139,560,1,positive
295,5030-10-4.png,145,496,1,positive
296,5030-10-4.png,125,508,1,positive
297,5030-10-4.png,135,464,1,positive
298,5030-10-4.png,165,470,1,positive
299,5030-10-4.png,620,819,1,positive
300,5030-10-4.png,703,816,1,positive
301,5030-10-4.png,982,64,1,positive
302,5030-10-4.png,1005,13,1,positive
303,5030-10-4.png,1013,130,1,positive
304,5030-10-4.png,972,102,1,positive
305,5030-10-4.png,932,89,1,positive
306,5030-10-4.png,934,125,1,positive
307,5030-10-4.png,989,147,1,positive
308,5030-10-4.png,957,145,1,positive
309,5030-10-4.png,1010,170,1,positive
310,5030-10-4.png,917,159,1,positive
311,5030-10-4.png,943,162,1,positive
312,5030-10-4.png,967,172,1,positive
313,5030-10-4.png,934,180,1,positive
314,5030-10-4.png,976,189,1,positive
315,5030-10-4.png,990,203,1,positive
316,5030-10-4.png,959,198,1,positive
317,5030-10-4.png,978,220,1,positive
318,5030-10-4.png,1012,238,1,positive
319,5030-10-4.png,1020,247,1,positive
320,5030-10-4.png,945,220,1,positive
321,5030-10-4.png,932,210,1,positive
322,5030-10-4.png,945,239,1,positive
323,5030-10-4.png,970,245,1,positive
324,5030-10-4.png,993,243,1,positive
325,5030-10-4.png,988,272,1,positive
326,5030-10-4.png,963,265,1,positive
327,5030-10-4.png,938,262,1,positive
328,5030-10-4.png,967,292,1,positive
329,5030-10-4.png,1014,269,1,positive
330,5030-10-4.png,945,287,1,positive
331,5030-10-4.png,905,195,1,positive
332,5030-10-4.png,896,211,1,positive
333,5030-10-4.png,884,235,1,positive
334,5030-10-4.png,916,237,1,positive
335,5030-10-4.png,868,273,1,positive
336,5030-10-4.png,910,276,1,positive
337,5030-10-4.png,1009,292,1,positive
338,5030-10-4.png,1019,304,1,positive
339,5030-10-4.png,861,303,1,positive
340,5030-10-4.png,840,323,1,positive
341,5030-10-4.png,827,359,1,positive
342,5030-10-4.png,844,353,1,positive
343,5030-10-4.png,856,336,1,positive
344,5030-10-4.png,875,332,1,positive
345,5030-10-4.png,903,326,1,positive
346,5030-10-4.png,921,307,1,positive
347,5030-10-4.png,974,308,1,positive
348,5030-10-4.png,994,308,1,positive
349,5030-10-4.png,942,321,1,positive
350,5030-10-4.png,973,320,1,positive
351,5030-10-4.png,953,332,1,positive
352,5030-10-4.png,975,338,1,positive
353,5030-10-4.png,946,346,1,positive
354,5030-10-4.png,934,338,1,positive
355,5030-10-4.png,901,348,1,positive
356,5030-10-4.png,1010,314,1,positive
357,5030-10-4.png,999,330,1,positive
358,5030-10-4.png,1017,336,1,positive
359,5030-10-4.png,1014,355,1,positive
360,5030-10-4.png,1000,355,1,positive
361,5030-10-4.png,1004,365,1,positive
362,5030-10-4.png,1014,372,1,positive
363,5030-10-4.png,968,359,1,positive
364,5030-10-4.png,934,362,1,positive
365,5030-10-4.png,919,351,1,positive
366,5030-10-4.png,989,380,1,positive
367,5030-10-4.png,1011,395,1,positive
368,5030-10-4.png,958,388,1,positive
369,5030-10-4.png,931,384,1,positive
370,5030-10-4.png,904,367,1,positive
371,5030-10-4.png,977,411,1,positive
372,5030-10-4.png,1006,422,1,positive
373,5030-10-4.png,993,438,1,positive
374,5030-10-4.png,965,424,1,positive
375,5030-10-4.png,943,405,1,positive
376,5030-10-4.png,946,412,1,positive
377,5030-10-4.png,955,409,1,positive
378,5030-10-4.png,938,429,1,positive
379,5030-10-4.png,948,442,1,positive
380,5030-10-4.png,938,452,1,positive
381,5030-10-4.png,986,465,1,positive
382,5030-10-4.png,1000,494,1,positive
383,5030-10-4.png,955,471,1,positive
384,5030-10-4.png,965,494,1,positive
385,5030-10-4.png,955,487,1,positive
386,5030-10-4.png,931,472,1,positive
387,5030-10-4.png,947,503,1,positive
388,5030-10-4.png,932,498,1,positive
389,5030-10-4.png,904,469,1,positive
390,5030-10-4.png,912,488,1,positive
391,5030-10-4.png,909,509,1,positive
392,5030-10-4.png,928,514,1,positive
393,5030-10-4.png,965,521,1,positive
394,5030-10-4.png,1000,528,1,positive
395,5030-10-4.png,948,539,1,positive
396,5030-10-4.png,1013,556,1,positive
397,5030-10-4.png,1013,581,1,positive
398,5030-10-4.png,989,569,1,positive
399,5030-10-4.png,959,561,1,positive
400,5030-10-4.png,972,595,1,positive
401,5030-10-4.png,968,617,1,positive
402,5030-10-4.png,956,641,1,positive
403,5030-10-4.png,997,647,1,positive
404,5030-10-4.png,981,690,1,positive
405,5030-10-4.png,1010,685,1,positive
406,5030-10-4.png,943,670,1,positive
407,5030-10-4.png,831,382,1,positive
408,5030-10-4.png,815,407,1,positive
409,5030-10-4.png,812,432,1,positive
410,5030-10-4.png,802,447,1,positive
411,5030-10-4.png,835,438,1,positive
412,5030-10-4.png,819,452,1,positive
413,5030-10-4.png,875,442,1,positive
414,5030-10-4.png,862,476,1,positive
415,5030-10-4.png,884,493,1,positive
416,5030-10-4.png,867,505,1,positive
417,5030-10-4.png,920,446,1,positive
418,5030-10-4.png,912,412,1,positive
419,5030-10-4.png,914,436,1,positive
420,5030-10-4.png,896,408,1,positive
421,5030-10-4.png,886,401,1,positive
422,5030-10-4.png,906,390,1,positive
423,5030-10-4.png,872,400,1,positive
424,5030-10-4.png,861,396,1,positive
425,5030-10-4.png,875,359,1,positive
426,5030-10-4.png,875,376,1,positive
427,5030-10-4.png,819,467,1,positive
428,5030-10-4.png,787,472,1,positive
429,5030-10-4.png,829,504,1,positive
430,5030-10-4.png,833,533,1,positive
431,5030-10-4.png,789,495,1,positive
432,5030-10-4.png,793,508,1,positive
433,5030-10-4.png,797,527,1,positive
434,5030-10-4.png,765,506,1,positive
435,5030-10-4.png,764,535,1,positive
436,5030-10-4.png,814,543,1,positive
437,5030-10-4.png,826,554,1,positive
438,5030-10-4.png,841,560,1,positive
439,5030-10-4.png,820,567,1,positive
440,5030-10-4.png,790,546,1,positive
441,5030-10-4.png,784,558,1,positive
442,5030-10-4.png,764,571,1,positive
443,5030-10-4.png,774,577,1,positive
444,5030-10-4.png,789,581,1,positive
445,5030-10-4.png,816,585,1,positive
446,5030-10-4.png,764,605,1,positive
447,5030-10-4.png,755,631,1,positive
448,5030-10-4.png,744,646,1,positive
449,5030-10-4.png,758,660,1,positive
450,5030-10-4.png,810,598,1,positive
451,5030-10-4.png,806,613,1,positive
452,5030-10-4.png,797,628,1,positive
453,5030-10-4.png,790,656,1,positive
454,5030-10-4.png,768,648,1,positive
455,5030-10-4.png,878,523,1,positive
456,5030-10-4.png,862,531,1,positive
457,5030-10-4.png,889,554,1,positive
458,5030-10-4.png,857,548,1,positive
459,5030-10-4.png,859,565,1,positive
460,5030-10-4.png,850,573,1,positive
461,5030-10-4.png,870,585,1,positive
462,5030-10-4.png,893,583,1,positive
463,5030-10-4.png,923,555,1,positive
464,5030-10-4.png,925,568,1,positive
465,5030-10-4.png,950,572,1,positive
466,5030-10-4.png,738,1008,1,positive
467,5030-10-4.png,881,976,1,positive
468,5030-10-4.png,960,895,1,positive
469,5030-10-4.png,881,858,1,positive
470,5030-10-4.png,898,893,1,positive
471,5030-10-4.png,901,825,1,positive
472,5030-10-4.png,946,828,1,positive
473,5030-10-4.png,1006,787,1,positive
474,5030-10-4.png,984,758,1,positive
475,5030-10-4.png,1017,712,1,positive
476,5030-10-4.png,1015,729,1,positive
477,5030-10-4.png,984,729,1,positive
478,5030-10-4.png,948,738,1,positive
479,5030-10-4.png,844,584,1,positive
480,5030-10-4.png,848,610,1,positive
481,5030-10-4.png,881,607,1,positive
482,5030-10-4.png,895,596,1,positive
483,5030-10-4.png,828,628,1,positive
484,5030-10-4.png,854,635,1,positive
485,5030-10-4.png,889,622,1,positive
486,5030-10-4.png,831,647,1,positive
487,5030-10-4.png,814,659,1,positive
488,5030-10-4.png,814,689,1,positive
489,5030-10-4.png,834,668,1,positive
490,5030-10-4.png,818,728,1,positive
491,5030-10-4.png,911,585,1,positive
492,5030-10-4.png,925,583,1,positive
493,5030-10-4.png,910,598,1,positive
494,5030-10-4.png,855,668,1,positive
495,5030-10-4.png,848,685,1,positive
496,5030-10-4.png,844,706,1,positive
497,5030-10-4.png,876,658,1,positive
498,5030-10-4.png,887,643,1,positive
499,5030-10-4.png,873,628,1,positive
500,5030-10-4.png,903,610,1,positive
501,5030-10-4.png,930,608,1,positive
502,5030-10-4.png,935,637,1,positive
503,5030-10-4.png,910,642,1,positive
504,5030-10-4.png,911,666,1,positive
505,5030-10-4.png,723,678,1,positive
506,5030-10-4.png,764,702,1,positive
507,5030-10-4.png,869,692,1,positive
508,5030-10-4.png,888,673,1,positive
509,5030-10-4.png,946,701,1,positive
510,5030-10-4.png,920,705,1,positive
511,5030-10-4.png,896,702,1,positive
512,5030-10-4.png,883,690,1,positive
513,5030-10-4.png,870,708,1,positive
514,5030-10-4.png,869,748,1,positive
515,5030-10-4.png,893,786,1,positive
516,5030-10-4.png,853,774,1,positive
517,5030-10-4.png,823,761,1,positive
518,5030-10-4.png,720,727,1,positive
519,5030-10-4.png,633,695,1,positive
520,5030-10-4.png,851,938,1,positive
521,5030-10-4.png,539,727,1,positive
522,5030-10-4.png,565,794,1,positive
523,5030-10-4.png,978,841,1,positive
524,5030-10-4.png,988,848,1,positive
525,5030-10-4.png,803,756,1,positive
526,5030-10-4.png,758,738,1,positive
527,5030-10-4.png,696,734,1,positive
528,5030-10-4.png,695,708,1,positive
529,5030-10-4.png,667,696,1,positive
530,5030-10-4.png,935,1013,1,positive
531,5030-10-4.png,952,1015,1,positive
532,5030-10-4.png,884,1015,1,positive
533,5030-10-4.png,812,926,1,positive
534,5030-10-4.png,765,911,1,positive
535,5030-10-4.png,780,917,1,positive
536,5030-10-4.png,794,919,1,positive
537,5030-10-4.png,915,922,1,positive
538,5030-10-4.png,791,827,1,positive
539,5030-10-4.png,822,826,1,positive
540,5030-10-4.png,835,845,1,positive
541,5030-10-4.png,721,842,1,positive
542,5030-10-4.png,648,850,1,positive
543,5030-10-4.png,660,835,1,positive
544,5030-10-4.png,600,799,1,positive
545,5030-10-4.png,619,791,1,positive
546,5030-10-4.png,616,771,1,positive
547,5030-10-4.png,374,718,1,positive
548,5030-10-4.png,382,696,1,positive
549,5030-10-4.png,465,765,1,positive
550,5030-10-4.png,475,759,1,positive
551,5030-10-4.png,504,759,1,positive
552,5030-10-4.png,621,638,1,positive
553,5030-10-4.png,437,674,1,positive
554,5030-10-4.png,136,909,1,positive
555,5030-10-4.png,94,537,1,positive
556,5030-10-4.png,83,566,1,positive
557,5030-10-4.png,6,514,1,positive
558,5030-10-4.png,64,529,1,positive
559,5030-10-4.png,191,569,1,positive
560,5030-10-4.png,191,590,1,positive
561,5030-10-4.png,190,611,1,positive
562,5030-10-4.png,302,549,1,positive
563,5030-10-4.png,278,536,1,positive
564,5030-10-4.png,582,653,1,positive
565,5030-10-4.png,589,690,1,positive
566,5030-10-4.png,546,663,1,positive
567,5030-10-4.png,485,721,1,positive
568,5030-10-4.png,238,611,1,positive
569,5030-10-4.png,41,474,1,positive
570,5030-10-4.png,66,471,1,positive
571,5030-10-4.png,94,478,1,positive
572,5030-10-4.png,96,509,1,positive
573,5030-10-4.png,172,419,1,positive
574,5030-10-4.png,146,415,1,positive
575,5030-10-4.png,156,387,1,positive
576,5030-10-4.png,179,398,1,positive
577,5030-10-4.png,195,380,1,positive
578,5030-10-4.png,513,400,1,positive
579,5030-10-4.png,524,404,1,positive
580,5030-10-4.png,539,411,1,positive
581,5030-10-4.png,580,304,1,positive
582,5030-10-4.png,585,285,1,positive
583,5030-10-4.png,586,228,1,positive
584,5030-10-4.png,623,254,1,positive
585,5030-10-4.png,600,202,1,positive
586,5030-10-4.png,609,223,1,positive
587,5030-10-4.png,630,235,1,positive
588,5030-10-4.png,628,214,1,positive
589,5030-10-4.png,612,186,1,positive
590,5030-10-4.png,684,34,1,positive
591,5030-10-4.png,710,29,1,positive
592,5030-10-4.png,704,45,1,positive
593,5030-10-4.png,711,50,1,positive
594,5030-10-4.png,661,62,1,positive
595,5030-10-4.png,675,66,1,positive
596,5030-10-4.png,691,78,1,positive
597,5030-10-4.png,682,108,1,positive
598,5030-10-4.png,655,77,1,positive
599,5030-10-4.png,665,81,1,positive
600,5030-10-4.png,644,89,1,positive
601,5030-10-4.png,652,113,1,positive
602,5030-10-4.png,551,400,1,positive
603,5030-10-4.png,641,128,1,positive
604,5030-10-4.png,636,144,1,positive
605,5030-10-4.png,151,86,1,positive
0,5030-10-4.png,485,233,0,negative
1,5030-10-4.png,349,477,0,negative
2,5030-10-4.png,106,391,0,negative
3,5030-10-4.png,682,149,0,negative
4,5030-10-4.png,680,327,0,negative
5,5030-10-4.png,788,362,0,negative
6,5030-10-4.png,510,432,0,negative
7,5030-10-4.png,295,179,0,negative
8,5030-10-4.png,478,332,0,negative
9,5030-10-4.png,766,875,0,negative
10,5030-10-4.png,579,493,0,negative
11,5030-10-4.png,700,494,0,negative
12,5030-10-4.png,801,208,0,negative
13,5030-10-4.png,262,850,0,negative
14,5030-10-4.png,523,149,0,negative
15,5030-10-4.png,665,39,0,negative
16,5030-10-4.png,859,185,0,negative
17,5030-10-4.png,292,406,0,negative
18,5030-10-4.png,619,334,0,negative
19,5030-10-4.png,583,916,0,negative
20,5030-10-4.png,358,110,0,negative
21,5030-10-4.png,473,446,0,negative
22,5030-10-4.png,224,99,0,negative
23,5030-10-4.png,890,406,0,negative
24,5030-10-4.png,584,124,0,negative
25,5030-10-4.png,574,180,0,negative
26,5030-10-4.png,474,480,0,negative
27,5030-10-4.png,745,270,0,negative
28,5030-10-4.png,720,314,0,negative
29,5030-10-4.png,767,356,0,negative
30,5030-10-4.png,897,71,0,negative
31,5030-10-4.png,511,59,0,negative
32,5030-10-4.png,175,33,0,negative
33,5030-10-4.png,831,83,0,negative
34,5030-10-4.png,539,362,0,negative
35,5030-10-4.png,490,81,0,negative
36,5030-10-4.png,611,410,0,negative
37,5030-10-4.png,693,437,0,negative
38,5030-10-4.png,307,397,0,negative
39,5030-10-4.png,249,59,0,negative
40,5030-10-4.png,219,858,0,negative
41,5030-10-4.png,798,948,0,negative
42,5030-10-4.png,521,425,0,negative
43,5030-10-4.png,592,746,0,negative
44,5030-10-4.png,823,117,0,negative
45,5030-10-4.png,702,890,0,negative
46,5030-10-4.png,744,565,0,negative
47,5030-10-4.png,787,23,0,negative
48,5030-10-4.png,236,521,0,negative
49,5030-10-4.png,411,225,0,negative
50,5030-10-4.png,33,876,0,negative
51,5030-10-4.png,572,910,0,negative
52,5030-10-4.png,593,882,0,negative
53,5030-10-4.png,761,259,0,negative
54,5030-10-4.png,582,114,0,negative
55,5030-10-4.png,503,425,0,negative
56,5030-10-4.png,673,189,0,negative
57,5030-10-4.png,559,54,0,negative
58,5030-10-4.png,543,178,0,negative
59,5030-10-4.png,261,104,0,negative
60,5030-10-4.png,700,575,0,negative
61,5030-10-4.png,46,638,0,negative
62,5030-10-4.png,574,358,0,negative
63,5030-10-4.png,816,976,0,negative
64,5030-10-4.png,349,658,0,negative
65,5030-10-4.png,524,366,0,negative
66,5030-10-4.png,491,249,0,negative
67,5030-10-4.png,208,243,0,negative
68,5030-10-4.png,403,395,0,negative
69,5030-10-4.png,651,646,0,negative
70,5030-10-4.png,277,377,0,negative
71,5030-10-4.png,728,474,0,negative
72,5030-10-4.png,336,695,0,negative
73,5030-10-4.png,252,702,0,negative
74,5030-10-4.png,682,993,0,negative
75,5030-10-4.png,690,626,0,negative
76,5030-10-4.png,490,251,0,negative
77,5030-10-4.png,710,131,0,negative
78,5030-10-4.png,460,582,0,negative
79,5030-10-4.png,405,131,0,negative
80,5030-10-4.png,717,131,0,negative
81,5030-10-4.png,20,660,0,negative
82,5030-10-4.png,238,584,0,negative
83,5030-10-4.png,243,403,0,negative
84,5030-10-4.png,434,265,0,negative
85,5030-10-4.png,221,202,0,negative
86,5030-10-4.png,785,312,0,negative
87,5030-10-4.png,770,162,0,negative
88,5030-10-4.png,344,482,0,negative
89,5030-10-4.png,973,950,0,negative
